Date,Close,MA(10C)s,MA(10C)w,%K(141),%D(3),RSI(14C),MACDHist(12269C),MACD(12269C),MACDSig(12269C),AccDist,CCI(20C),ATR(14)
03/30/14,9462.984,9394.801,9417.881,100,91.933,74.448,-6.83,113.066,119.896,60426442990,106.02,62.774
03/27/14,9423.077,9386.389,9403.954,81.111,88.868,71.872,-8.461,114.295,122.757,60175864390,77.505,64.533
03/26/14,9449.916,9382.689,9396.611,94.689,92.227,76.701,-7.432,118.264,125.697,60194828912,97.357,65.124
03/25/14,9433.627,9372.808,9382.591,90.804,93.759,75.784,-9.243,118.878,128.122,59940589923,90.291,67.964
03/24/14,9429.214,9364.9,9370.096,91.187,89.075,75.542,-10.484,119.591,130.075,59757863627,92.905,70.45
03/23/14,9425.213,9356.357,9356.849,99.286,85.257,75.334,-12.399,119.21,131.61,59797050235,97.531,71.551
03/20/14,9305.639,9348.896,9342.973,76.751,79.74,67.731,-15.101,117.397,132.499,59510742866,42.85,67.28
03/19/14,9318.626,9343.214,9349.805,79.734,84.518,69.905,-7.076,125.551,132.628,59366932893,54.6,67.808
03/18/14,9331.685,9327.485,9351.416,82.735,89.131,72.063,2.455,132.81,130.355,59342174254,67.307,68.299
03/17/14,9368.029,9309.19,9347.326,91.084,93.296,78.314,12.466,138.814,126.347,59548137115,92.909,66.87
03/16/14,9378.867,9274.385,9330.299,93.574,94.2,80.241,19.435,140.757,121.321,59628590709,110.901,69.362
03/13/14,9386.075,9245.366,9306.027,95.23,94.639,81.479,24.463,140.086,115.622,59515730363,130.597,70.545
03/12/2014,9351.106,9217.413,9275.361,93.795,94.756,80.095,25.73,136.458,110.727,59426044916,134.356,70.991
03/11/2014,9354.55,9188.157,9245.734,94.892,96.464,80.646,27.17,133.403,106.233,59163069110,159.734,71.755
03/10/2014,9343.784,9158.895,9210.16,95.581,97.86,80.252,25.494,127.213,101.718,59068541703,183.388,72.443
03/09/2014,9350.599,9130.224,9171.331,98.917,94.022,81.224,20.733,118.558,97.825,58880310238,219.184,73.014
03/06/2014,9248.821,9097.506,9125.314,99.081,94.362,77.431,10.471,105.093,94.622,58464771323,184.632,70.444
03/05/2014,9161.33,9071.511,9093.076,84.07,80.645,73.09,4.262,96.74,92.477,58181346823,140.311,68.898
03/04/2014,9148.733,9052.14,9073.223,99.935,80.391,72.38,2.635,93.58,90.945,58114351501,146.294,65.811
03/03/2014,9019.981,9032.952,9052.172,57.929,79.773,63.151,-0.148,89.469,89.618,57745460452,54.651,60.958
03/02/2014,9088.682,9024.942,9053.074,83.309,90.34,75.681,7.359,96.029,88.669,57804634884,113.955,56.638
02/27/14,9106.547,9013.118,9039.335,98.082,93.189,79.49,9.127,96.01,86.883,57824981772,141.394,53.93
02/26/14,9058.538,8995.423,9019.131,89.629,93.564,76.545,7.748,92.771,85.022,57621244081,117.376,53.692
02/25/14,9061.932,8980.827,9005.001,91.855,95.787,77.273,9.224,92.175,82.951,57562476435,129.486,55.749
02/24/14,9057.079,8960.553,8986.569,99.209,98.016,76.982,9.169,89.728,80.559,57483754460,138.951,55.0009
02/23/14,9023.419,8942.241,8965.689,96.299,95.761,74.915,7.769,85.794,78.024,57210602708,126.601,56.139
02/20/14,8988.871,8926.479,8948.064,98.541,93.414,72.566,7.059,82.951,75.892,57088740974,114.747,56.821
02/19/14,8967.616,8909.523,8933.637,92.443,88.888,71.016,7.876,81.635,73.758,56862716155,112.623,58.023
02/18/14,8956.855,8892.041,8919.896,89.258,89.552,70.225,9.577,80.931,71.353,56729702705,118.799,59.596
02/17/14,8939.884,8873.246,8904.694,84.963,92.423,68.985,11.026,79.951,68.925,56739250826,119.628,60.923
02/16/14,8970.436,8859.95,8890.161,94.436,96.935,74.145,12.587,79.265,66.678,56816440782,165.29,60.619
02/13/14,8929.597,8846.418,8867.612,97.87,93.957,71.499,9.351,74.127,64.775,56742534898,153.561,60.628
02/12/2014,8912.576,8829.52,8849.416,98.498,91.52,70.324,7.394,70.648,63.253,56651233510,164.568,63.492
02/11/2014,8859.2,8808.683,8830.526,85.504,87.943,66.274,5.452,66.912,61.46,56478538462,126.884,63.826
02/10/2014,8873.95,8788.374,8817.649,90.558,88.645,68.679,6.609,66.606,59.997,56517352472,167.57,66.025
02/09/2014,8865.802,8766.48,8798.109,87.766,83.968,68.085,4.735,63.745,59.01,56355900745,180.429,68.43
02/06/2014,8819.314,8753.459,8777.683,87.61,76.893,64.519,0.639,59.996,59.356,56324259690,132.682,67.372
02/05/2014,8792.799,8748.726,8764.849,76.529,75.167,62.288,-2.248,59.071,61.319,56189025467,100.372,69.706
02/04/2014,8768.901,8745.562,8756.26,66.542,81.807,60.193,-4.149,59.731,63.88,56039917089,66.497,71.971
02/03/2014,8806.92,8742.121,8751.391,82.43,85.554,65.575,-4.317,62.137,66.455,55952451005,130.854,68.704
02/02/2014,8835.117,8734.207,8738.171,96.45,74.315,69.878,-8.428,60.434,68.863,56134965694,183.456,70.23
01/30/14,8760.621,8724.668,8718.089,77.783,50.141,64.099,-17.243,54.51,71.753,55928628518,89.039,69.263
01/29/14,8704.207,8724.712,8711.56,48.712,32.722,58.5,-21.872,53.741,75.614,55696541618,11.969,68.432
01/28/14,8656.11,8728.819,8716.035,23.928,39.286,52.654,-21.955,57.722,79.678,55672290654,-47.005,67.041
01/27/14,8655.012,8732.847,8729.987,25.528,59.737,52.512,-16.201,66.861,83.062,55742122035,-35.647,67.285
01/26/14,8735.588,8738.533,8745.172,68.404,79.894,65.977,-7.501,77.664,85.165,55927294476,59.789,64.998
01/23/14,8771.986,8736.447,8745.329,85.28,83.135,73.928,-4.023,82.12,86.143,55814612401,98.842,57.513
01/22/14,8761.161,8727.036,8737.156,85.997,80.943,73.031,-3.499,82.906,86.406,55883900807,96.819,58.414
01/21/14,8734.485,8716.169,8728.975,78.126,80.718,70.724,-2.326,83.806,86.132,55808860437,82.253,56.49
01/20/14,8727.78,8703.6,8723.36,78.705,85.871,70.128,0.978,86.451,85.473,55632844819,84.561,54.107
01/19/14,8739.728,8692.003,8716.855,85.323,91.667,72.574,4.938,89.253,84.315,55726509385,105.013,56.043
01/16/14,8761.058,8681.804,8706.323,93.585,92.968,77.027,7.357,90.315,82.957,55604842877,137.939,52.549
01/15/14,8745.278,8667.51,8689.315,96.092,93.357,76.016,6.719,88.184,81.465,55588372871,138.445,53.433
01/14/14,8696.393,8653.517,8672.631,89.227,94.659,72.54,6.019,85.789,79.77,55440867657,106.451,52.345
01/13/14,8711.869,8637.437,8661.912,94.751,98.156,75.768,8.576,86.461,77.885,55380006223,131.59,52.414
01/12/2014,8714.731,8618.253,8644.89,100,98.846,76.351,9.11,84.486,75.376,55229630974,149.674,49.62
01/09/2014,8677.873,8596.256,8623.35,99.716,93.88,73.953,7.373,80.445,73.071,54997780674,134.218,48.451
01/08/2014,8652.495,8576.579,8604.932,96.822,90.13,72.146,6.599,77.869,71.27,54771591713,125.924,48.4
01/07/2014,8608.795,8559.488,8588.022,85.1,91.125,68.673,6.027,76.033,70.005,54594279059,96.862,47.875
01/06/2014,8611.805,8550.797,8577.477,88.469,95.645,69.225,7.72,77.033,69.312,54535868657,109.199,49.071
01/05/2014,8637.744,8545.801,8565.476,99.804,99.458,73.985,8.023,76.882,68.859,54578229863,144.186,49.541
01/02/2014,8618.12,8537.15,8547.186,98.66,93.258,72.665,4.634,72.93,68.295,54399163838,137.869,50.591
01/01/2014,8605.344,8526.305,8530.493,99.909,85.153,71.8,1.382,68.823,67.441,54246752043,136.139,50.702
12/31/13,8535.599,8509.824,8513.126,81.204,72.925,66.409,-2.245,63.881,66.127,54063243426,88.675,49.191
12/30/13,8520.023,8497.496,8506.198,74.347,66.678,65.023,-0.824,63.746,64.57,53922661075,84.762,50.46
12/29/13,8494.763,8484.001,8499.648,63.226,65.593,62.704,1.512,64.232,62.719,53827134169,73.879,50.928
12/26/13,8481.101,8474.221,8495.914,62.461,72.724,61.42,5.826,66.489,60.663,53667723767,71.067,51.112
12/25/13,8481.586,8464.872,8492.963,71.094,84.566,61.49,11.397,69.795,58.397,53562679026,78.725,52.823
12/24/13,8521.888,8456.678,8488.434,84.617,93.184,67.4,17.341,72.949,55.608,53648116061,120.846,52.271
12/23/13,8561.844,8444.428,8474.351,97.989,98.26,73.942,19.509,71.811,52.301,53776288516,171.071,50.936
12/22/13,8551.233,8424.199,8449.324,96.947,97.521,73.303,16.541,65.245,48.704,53650069968,195.957,52.074
12/19/13,8509.675,8401.208,8422.047,99.844,97.642,70.689,11.754,56.996,45.241,53528117469,184.985,52.002
12/18/13,8440.529,8374.615,8397.491,95.772,92.859,65.464,7.537,49.869,42.332,53299956822,132.378,50.645
12/17/13,8412.32,8353.675,8381.699,97.309,91.151,62.963,6.954,47.088,40.134,53202076222,112.942,51.248
12/16/13,8385.075,8335.362,8367.707,85.495,88.583,60.391,6.755,45.726,38.971,52966766822,80.397,52.482
12/15/13,8396.958,8330.285,8357.745,90.648,91.753,62.139,7.126,46.096,38.969,52978507343,95.081,54.003
12/12/2013,8387.608,8320.704,8343.88,89.606,94.485,61.321,4.523,44.688,40.164,53044061760,82.818,55.746
12/11/2013,8399.645,8314.471,8330.583,95.006,92.202,62.947,1.379,43.193,41.814,52974698450,110.926,56.304
12/10/2013,8399.392,8304.571,8313.297,98.843,80.735,62.927,-4.858,39.431,44.289,52923739529,124.063,57.993
12/09/2013,8359.551,8294.478,8294.221,82.758,55.623,59.891,-13.564,34.081,47.646,52760890505,68.178,59.137
12/08/2013,8321.332,8293.192,8282.156,60.606,34.103,56.735,-21.54,30.814,52.355,52616084784,5.784,60.577
12/05/2013,8243.739,8299.876,8278.255,23.504,16.456,49.199,-28.207,30.087,58.294,52480335970,-115.367,59.082
12/04/2013,8231.134,8309.28,8290.172,18.199,22.008,47.829,-28.118,36.621,64.74,52348176826,-141.109,61.03
12/03/2013,8229.189,8319.898,8306.311,7.664,23.634,47.626,-24.679,45.713,70.392,52266155180,-132.954,61.447
12/02/2013,8334.307,8332.938,8325.174,40.163,37.607,59.147,-18.525,56.85,75.375,52439678329,35.219,56.652
12/01/2013,8301.145,8340.296,8326.263,23.076,36.616,56.032,-19.881,59.535,79.416,52285998647,4.482,57.274
11/28/13,8325.276,8348.559,8334.884,49.581,44.615,59.076,-17.66,65.473,83.133,52354028744,36.965,58.08
11/27/13,8300.647,8347.747,8338.969,37.19,51.513,56.854,-15.817,69.642,85.46,52365743764,23.072,58.408
11/26/13,8298.461,8347.461,8347.481,47.075,69.021,56.66,-10.067,76.458,86.525,52332862254,27.883,59.549
11/25/13,8346.694,8350.563,8356.954,70.276,78.806,62.408,-2.17,84.269,86.439,52430853999,60.932,58.728
11/24/13,8388.165,8343.008,8356.284,89.713,81.007,67.907,3.02,88.101,85.08,52543355825,87.902,58.982
11/21/13,8337.781,8329.008,8345.528,76.429,79.57,64.364,5.185,87.488,82.303,52394219584,68.733,59.606
11/20/13,8337.319,8321.509,8342.569,76.878,86.167,64.331,11.679,90.563,78.884,52315594181,75.66,61.882
11/19/13,8359.585,8306.623,8336.988,85.402,91.882,67.158,18.83,93.219,74.388,52391919797,97.718,64.547
11/18/13,8407.883,8287.737,8323.925,96.221,93.917,73.68,24.575,92.984,68.409,52476221895,142.129,64.64
11/17/13,8383.773,8254.346,8296.009,94.023,90.734,72.44,24.695,86.415,61.72,52420489022,152.348,65.706
11/14/13,8317.157,8221.985,8266.593,91.508,90.972,68.648,24.262,79.229,54.967,52337470616,127.373,63.295
11/13/13,8297.79,8194.717,8244.331,86.67,93.399,67.438,26.634,75.687,49.052,52203723128,127.3,65.829
11/12/2013,8329.481,8165.487,8220.276,94.739,95.076,71.637,28.338,72.036,43.698,52303234944,164.249,65.761
11/11/2013,8271.144,8129.798,8183.97,98.79,96.821,68.259,24.009,63.103,39.093,52189808046,133.054,64.153
11/10/2013,8248.162,8108.605,8154.418,91.701,96.722,66.813,20.409,56.722,36.313,52054678532,128.182,65.433
11/07/2013,8262.792,8096.329,8126.811,99.972,97.601,68.662,14.479,50.093,35.614,52111842333,157.946,67.284
11/06/2013,8188.458,8087.124,8094.872,98.494,81.882,63.956,3.072,39.414,36.341,51905505677,115.902,66.506
11/05/2013,8170.734,8083.305,8075.753,94.337,66.965,62.717,-5.516,32.778,38.295,51796717786,115.395,69.185
11/04/2013,8073.973,8080.498,8059.347,52.816,51.478,54.844,-14.795,25.637,40.432,51611992857,26.289,66.143
11/03/2013,8060.162,8087.475,8061.801,53.741,44.975,53.544,-16.802,26.001,42.804,51524435985,14.724,69.356
10/31/13,8044.473,8094.782,8068.096,47.877,36.853,52.089,-16.936,27.494,44.431,51593459152,2.728,70.488
10/30/13,8005.492,8088.63,8076.125,33.308,40.335,48.357,-14.318,30.597,44.916,51477004539,-31.716,69.613
10/29/13,7972.591,8086.376,8090.831,29.375,56.046,44.999,-5.795,38.081,43.877,51391215113,-62.657,70.425
10/28/13,8059.213,8086.843,8111.604,58.322,78.119,53.504,8.261,50.43,42.168,51476336092,21.919,67.495
10/27/13,8125.399,8077.067,8114.85,80.44,88.261,61.79,17.381,56.638,39.256,51582874533,91.929,66.507
10/24/13,8170.747,8062.207,8103.361,95.594,90.184,68.543,21.103,56.999,35.896,51673929516,158.767,67.204
10/23/13,8150.265,8045.398,8080.57,88.75,91.128,67.032,19.074,52.014,32.939,51545074921,175.986,69.871
10/22/13,8142.662,8032.148,8059.094,86.209,94.281,66.477,16.098,46.979,30.881,51397931973,211.287,72.638
10/21/13,8143.747,8019.321,8036.668,98.426,87.002,66.625,11.17,40.645,29.474,51532190986,248.265,74.228
10/20/13,8133.235,8005.8,8011.587,98.208,72.379,65.94,3.194,31.857,28.663,51310894780,295.871,76.151
10/14/13,7982.948,7988.968,7985.357,64.372,56.777,53.178,-7.425,21.248,28.674,51090645396,-26.631,69.128
10/10/2013,7982.948,7985.654,7985.849,54.558,49.085,53.178,-6.981,22.701,29.682,51038827206,-8.838,72.075
10/09/2013,7977.261,7985.466,7986.307,51.4,47.415,52.599,-6.516,24.224,30.74,50987009017,-7.056,75.249
10/08/2013,7961.461,7987.954,7988.251,41.297,51.432,51.036,-5.624,26.395,32.019,50885522894,-3.678,75.877
10/07/2013,7976.799,7992.151,7993.831,49.548,63.168,52.599,-2.752,30.391,33.143,50855468439,22.095,78.531
10/06/2013,8002.649,7996.942,7997.493,63.453,71.963,55.249,-0.148,33.487,33.635,50848736570,44.664,79.286
10/03/2013,8017.774,7996.498,7996.375,76.502,79.307,56.803,0.847,34.32,33.472,50744448676,56.812,73.643
10/02/2013,8014.388,7997.779,7992.739,75.935,80.114,56.549,0.815,33.344,32.528,50731771877,59.656,76.429
10/01/2013,8008.541,8003.399,7990.741,85.484,80.106,56.136,0.886,31.957,31.071,50726556816,60.247,79.925
09/30/13,7964.911,8005.965,7990.273,78.923,79.16,53.036,1.742,30.319,28.576,50616517469,40.639,81.107
09/29/13,7949.809,7998.841,7996.442,75.911,81.762,51.945,7.953,32.228,24.274,50513956694,36.442,84.529
09/26/13,7981.068,7989.378,8003.636,82.645,85.452,54.374,18.087,35.735,17.647,50598182233,57.667,87.29
09/25/13,8002.137,7977.728,8003.029,86.729,88.272,56.012,26.941,36.507,9.566,50679865350,74.563,89.585
09/24/13,8003.436,7941.827,7992.064,86.981,88.018,56.109,34.28,34.817,0.537,50666623923,72.491,93.448
09/19/13,8024.705,7905.049,7974.175,91.104,89.772,57.624,41.46,32.022,-9.438,50744893795,76.507,97.277
09/18/13,7998.213,7866.008,7945.321,85.969,92.737,56.258,43.78,25.822,-17.957,50789287510,55.661,99.638
09/17/13,8030.58,7832.483,7915.188,92.243,96.051,58.393,44.4,20.231,-24.168,50853034921,60.664,103.053
09/16/13,8070.59,7812.601,7875.556,100,84.946,61.052,37.133,9.505,-27.627,50934701947,70.773,106.379
09/15/13,8034.203,7798.937,7826.164,95.91,67.1,59.494,19.085,-8.397,-27.482,50700974947,50.704,110.872
09/12/2013,7893.666,7783.391,7780.562,58.93,50.749,52.712,-3.225,-27.42,-24.194,50405100162,-6.22,108.495
09/11/2013,7855.185,7770.676,7758.2,46.459,35.513,50.609,-18.48,-36.992,-18.512,50252079110,-22.959,112.421
09/10/2013,7864.563,7760.289,7740.947,46.857,24.062,51.124,-33.932,-44.753,-10.821,50335600529,-23.094,116.745
09/09/2013,7643.125,7746.103,7719.408,13.223,12.411,37.106,-55.119,-54.964,0.155,49976828941,-101.439,107.847
09/08/2013,7635.656,7787.256,7745.614,12.106,13.173,36.536,-60.095,-44.65,15.444,49814302383,-117.597,110.302
09/05/2013,7634.304,7836.677,7782.163,11.903,22.794,36.439,-63.911,-30.077,33.834,49936676404,-137.738,110.633
09/04/2013,7662.96,7892.485,7829.105,15.509,37.621,37.567,-62.974,-10.9,52.074,49915932829,-144.956,108.145
09/03/2013,7831.76,7947.674,7880.871,40.971,48.471,45.226,-58.174,10.816,68.991,50074506728,-84.563,102.362
09/02/2013,7933.948,7982.488,7908.277,56.385,45.191,51.08,-62.398,21.191,83.59,50287391137,-36.834,96.339
09/01/2013,7878.742,8009.413,7921.998,48.058,36.008,47.683,-72.952,23.72,96.673,50102251910,-57.033,96.839
08/29/13,7766.515,8037.216,7950.811,31.129,21.566,39.791,-76.959,32.225,109.184,49890188251,-101.503,95.61
08/28/13,7751.319,8068.346,8005.689,28.837,29.331,38.627,-65.857,54.037,119.894,49992621561,-108.435,95.127
08/27/13,7722.704,8101.765,8069.407,4.732,46.06,36.479,-44.766,82.639,127.405,49730266553,-122.597,86.543
08/26/13,8054.648,8140.969,8145.455,54.423,75.657,58.547,-10.587,120.857,131.444,50034411628,23.947,65.754
08/25/13,8129.866,8142.734,8161.471,79.025,90.27,67.085,3.496,134.081,130.584,50088537535,61.053,61.663
08/22/13,8192.391,8126.958,8160.942,93.524,94.408,75.595,14.443,141.35,126.907,50244173311,94.535,60.555
08/21/13,8214.852,8098.786,8143.923,98.262,95.83,78.936,21.188,142.207,121.018,50310828823,114.235,62.698
08/20/13,8179.895,8068.811,8117.37,91.437,94.979,77.499,24.71,138.945,114.234,50170797991,115.056,63.638
08/19/13,8203.201,8037.205,8091.426,97.791,92.836,80.916,28.964,136.32,107.355,50256846433,141.202,64.192
08/18/13,8156.765,7996.282,8053.805,95.708,90.213,79.221,28.604,128.613,100.008,50093570215,141.908,60.78
08/15/13,8077.823,7956.919,8017.469,85.009,90.151,75.832,28.617,121.634,93.017,50005062423,124.953,57.977
08/14/13,8085.501,7926.182,7989.898,89.923,94.276,76.966,32.15,118.994,86.844,50013577176,151.278,61.774
08/13/13,8114.748,7895.083,7955.277,95.521,97.068,81.262,31.851,113.113,81.262,50041466528,205.686,62.563
08/05/2013,8072.301,7863.7,7909.632,97.384,97.328,79.738,24.463,100.983,76.519,49974547460,231.022,62.124
08/04/2013,7972.108,7837.073,7866.863,98.3,97.997,75.341,15.151,88.354,73.202,49760456333,200.649,57.831
08/01/2013,7910.664,7813.909,7838.1,96.301,98.488,71.865,10.176,81.15,70.974,49573476348,177.246,56.954
07/31/13,7915.108,7789.549,7816.079,99.389,94.687,72.552,8.055,77.032,68.977,49489439276,217.56,58.73
07/30/13,7863.828,7767.963,7789.325,99.773,84.962,69.42,2.853,70.203,67.349,49234526746,182.856,58.367
07/29/13,7793.976,7751.905,7768.975,84.899,76.27,64.261,-1.412,65.686,67.099,48962496221,112.524,56.26
07/28/13,7763.137,7742.408,7759.599,70.215,73.181,61.606,-1.587,66.078,67.665,48786358221,80.852,57.128
07/25/13,7770.45,7740.511,7755.485,73.697,79.66,62.631,0.326,68.757,68.43,48822761535,92.961,59.188
07/24/13,7774.513,7732.503,7748.586,75.632,87.848,63.173,1.295,70.431,69.136,48777942795,97.508,61.727
07/23/13,7800.918,7725.653,7739.702,89.651,95.337,66.654,1.801,71.131,69.329,48849966198,125.997,62.269
07/22/13,7806.031,7716.414,7724.338,98.262,88.557,67.321,-1.219,68.3,69.52,48917746261,133.409,64.218
07/21/13,7740.462,7705.335,7706.03,98.099,83.756,62.9,-6.651,63.173,69.825,48742726470,88.07,63.44
07/18/13,7667.067,7703.015,7699.221,69.312,79.489,56.83,-7.915,62.386,70.302,48567326268,32.524,58.717
07/17/13,7699.245,7703.167,7705.785,83.858,84.31,60.885,-2.451,67.948,70.4,48648758910,63.445,59.881
07/16/13,7703.246,7691.873,7704.444,85.296,89.69,61.391,1.849,70.782,68.932,48510201160,73.11,59.715
07/15/13,7699.015,7683.631,7700.878,83.775,89.765,61.074,6.557,72.962,66.404,48370558804,77.711,62.21
07/14/13,7744.161,7670.473,7695.688,100,92.622,66.493,11.579,75.114,63.534,48391699812,120.655,61.155
07/11/2013,7690.376,7645.713,7677.789,85.519,90.357,62.846,12.339,72.171,59.832,48237364812,94.402,61.722
07/10/2013,7706.011,7627.114,7666.286,92.348,91.407,64.748,16.607,72.842,56.235,48210373637,112.246,62.963
07/09/2013,7708.521,7608.248,7648.511,93.206,93.025,65.042,18.028,71.046,53.018,48179583127,127.622,66.082
07/08/2013,7695.247,7587.465,7626.501,88.666,95.026,64.246,17.042,67.466,50.423,48170592851,125.359,68.692
07/07/2013,7717.262,7574.09,7604.473,97.204,94.367,66.58,14.726,63.266,48.54,48244603216,151.368,70.795
07/04/2013,7668.581,7555.099,7574.988,99.208,93.786,63.886,7.113,54.744,47.631,48138390530,117.333,71.438
07/03/2013,7586.306,7540.867,7551.768,86.69,87.978,58.655,0.486,48.027,47.541,48002456200,45.882,70.359
07/02/2013,7620.829,7534.866,7542.415,95.461,79.347,62.163,-1.199,47.132,48.331,48112792416,79.943,71.332
07/01/2013,7567.43,7519.12,7523.922,81.784,68.423,58.607,-7.527,41.789,49.317,48014024092,33.061,69.963
06/30/13,7496.565,7495.425,7510.83,60.797,61.88,53.186,-11.127,39.799,50.927,47848023460,-33.205,69.5
06/26/13,7504.384,7475.207,7506.947,62.688,61.065,53.909,-9.522,43.895,53.418,47796161298,-21.472,71.364
06/25/13,7517.355,7487.157,7503.815,62.156,64.247,55.063,-10.011,47.689,57.7,47883982686,-3.964,73.668
06/24/13,7500.69,7493.749,7499.523,58.351,65.007,53.886,-14.185,50.517,64.702,47793498628,-11.259,76.395
06/23/13,7561.499,7507.255,7500.717,72.233,66.953,59.136,-16.404,55.088,71.492,47920162203,39.01,76.469
